time(s),current(A),potential(V),frequency(Hz),amplitude(A),power(W)
0.80810546875,-0.11897987676968198,-0.0339874465684744,,,0.004043822204433235
0.810546875,-0.12306324518052401,-0.0356472921420807,,,0.004386871452902644
0.81298828125,-0.126986209775625,-0.0372986106554278,,,0.004736409197029516
0.8154296875,-0.130852703912918,-0.0388544161012216,,,0.005084205405802464
0.81787109375,-0.134622366805071,-0.0404426810010103,,,0.005444489436298485
0.8203125,-0.13860834099841798,-0.0420164898689532,,,0.00582383595531244
0.82275390625,-0.142439584405146,-0.0435881170085874,,,0.006208673271706065
0.8251953125,-0.146070799403423,-0.0450831504956191,,,0.006585331832519907
0.82763671875,-0.14970967948684602,-0.0466193536954647,,,0.006979368499631931
0.830078125,-0.15355070995144599,-0.0481925963133123,,,0.007400007378312542
0.83251953125,-0.157214014373983,-0.0496456606756297,,,0.00780499361106433
0.8349609375,-0.160721591981888,-0.0511263047484736,,,0.008217101091325837
0.83740234375,-0.164398710879917,-0.0526169414700588,,,0.008650157348121712
0.83984375,-0.167920882463498,-0.0540386955329866,,,0.009074225441075397
0.84228515625,-0.171424822403875,-0.0555485181401552,,,0.009522394856974533
0.8447265625,-0.174979343245111,-0.0569272371958363,,,0.00996109057728609
0.84716796875,-0.178495581966177,-0.0583203456657055,,,0.010409924040068713
0.849609375,-0.18166780127249102,-0.0598044705111942,,,0.010864546664034178
0.85205078125,-0.18497548038864103,-0.0610940384856873,,,0.011300899117772132
0.8544921875,-0.188434555762845,-0.0625119287244353,,,0.011779407519067597
0.85693359375,-0.19171763731761898,-0.0638661324818708,,,0.01224426402403831
0.859375,-0.19484984228112898,-0.0651537185810307,,,0.012695191789542893
0.86181640625,-0.197984948717549,-0.0664743303842807,,,0.013160916892165224
0.8642578125,-0.201079434533244,-0.0677623328438046,,,0.013625611570885697
0.86669921875,-0.20443059243746198,-0.0689445298075717,,,0.014094371073884138
0.869140625,-0.207259311995815,-0.0702695383762681,,,0.014564016178128846
0.87158203125,-0.210375970261202,-0.0714927884719474,,,0.015040364741464812
0.8740234375,-0.21337960099983902,-0.0726823133781251,,,0.015508923028369596
0.87646484375,-0.216087238196202,-0.0739896183041342,,,0.015988212274531514
0.87890625,-0.218960779015162,-0.075029786420457,,,0.016428580483964488
0.88134765625,-0.22167543171318502,-0.0762623463338805,,,0.01690548854702339
0.8837890625,-0.22444659817458398,-0.0773828553460838,,,0.01736831863946443
0.88623046875,-0.227107985026668,-0.0784667246462356,,,0.017820419726048954
0.888671875,-0.229715629671588,-0.0795250127656089,,,0.018268138382092923
0.89111328125,-0.232300149144369,-0.080721615797978,,,0.018751643389044743
0.8935546875,-0.23490662453901198,-0.0817127366633947,,,0.019194863151443215
0.89599609375,-0.23716544285137697,-0.0826809577087793,,,0.019609065950378615
0.8984375,-0.239579598228283,-0.0837281872968787,,,0.020059565472968627
0.90087890625,-0.241802602837727,-0.0846764230447801,,,0.020474979491216315
0.9033203125,-0.24399278182829198,-0.0856262576164801,,,0.020892188793390953
0.90576171875,-0.246491599586345,-0.0866580319078598,,,0.021360476901972885
0.908203125,-0.24848482486363102,-0.0874832914585837,,,0.02173827035658016
0.91064453125,-0.25067937771634197,-0.0884152558434512,,,0.022163881315467513
0.9130859375,-0.252637308957496,-0.0893219221725885,,,0.02256605004859365
0.91552734375,-0.25479215060636495,-0.09015732426178501,,,0.022971378541575608
0.91796875,-0.25681006005615903,-0.0909927096965668,,,0.02336784324184796
0.92041015625,-0.25852218890580697,-0.0917259036435532,,,0.023713181389294506
0.9228515625,-0.26044807402826603,-0.0925547605478236,,,0.024105709126828
0.92529296875,-0.262187052328714,-0.0932930007824244,,,0.024460216878044262
0.927734375,-0.263907842291523,-0.0940554065725649,,,0.024821959404417532
0.93017578125,-0.265513612671555,-0.0947834043422056,,,0.02516628410820776
0.9326171875,-0.266975478656419,-0.0954976622198269,,,0.02549553408170731
0.93505859375,-0.268530494913328,-0.0961838241000703,,,0.02582828988824836
0.9375,-0.269988116952743,-0.09681309450014601,,,0.02613838508046238
0.93994140625,-0.271386193839177,-0.0974683457869494,,,0.026451563382920984
0.9423828125,-0.272708919041111,-0.0980425733468748,,,0.026737084197435066
0.94482421875,-0.273660082488442,-0.0985688861560847,,,0.026974369516267985
0.947265625,-0.274942966569835,-0.0991718925443852,,,0.02726661433649817
0.94970703125,-0.27619449742158697,-0.0997310811679544,,,0.02754517584049466
0.9521484375,-0.277237988335213,-0.1002981306752,,,0.02780645198217477
0.95458984375,-0.278387664496192,-0.10078883634606099,,,0.02805836875766883
0.95703125,-0.2792730034835,-0.10118121435330801,,,0.028257181628556147
0.95947265625,-0.28013651646564197,-0.101693087785086,,,0.02848794736074872
0.9619140625,-0.280672292925776,-0.102105867450179,,,0.028658287938417095
